process_id,arrival_time,cpu_time1,cpu_time2,io_time
7708,818,3,3,3
7709,506,20,6,3
7710,127,9,15,6
7711,723,1,8,4
7712,228,3,20,8
7713,404,18,12,0
7714,967,2,2,10
7715,355,11,6,10
7716,845,3,19,9
7717,57,19,1,5
7718,633,12,15,6
7719,831,13,1,10
7720,628,18,2,9
7721,219,7,15,5
7722,915,14,1,4
7723,538,8,9,10
7724,876,8,16,7
7725,602,12,4,5
7726,678,8,16,8
7727,929,3,17,0
7728,660,9,5,4
7729,627,18,10,8
7730,43,15,5,5
7731,978,4,1,1
7732,936,17,1,3
7733,660,1,11,7
7734,763,2,19,5
7735,643,10,17,3
7736,750,13,11,10
7737,263,6,2,9
7738,843,19,16,2
7739,410,10,14,7
7740,553,8,3,2
7741,118,16,6,4
7742,513,11,1,9
7743,521,18,7,9
7744,525,19,10,4
7745,723,14,4,0
7746,752,1,2,8
7747,102,20,18,10
7748,257,17,15,4
7749,764,4,18,4
7750,462,14,5,5
7751,72,20,7,9
7752,933,17,4,6
7753,799,1,18,8
7754,236,15,13,7
7755,945,3,20,3
7756,169,16,2,7
7757,956,16,1,2
7758,450,7,8,4
7759,983,10,20,3
7760,750,2,4,10
7761,836,3,11,3
7762,538,18,18,9
7763,622,7,8,5
7764,330,18,5,7
7765,574,9,2,1
7766,697,16,17,6
7767,778,13,3,7
7768,169,12,13,5
7769,415,16,7,4
7770,567,17,18,4
7771,908,6,1,5
7772,867,12,20,7
7773,722,14,12,3
7774,722,2,20,3
7775,39,15,19,1
7776,834,9,3,3
7777,413,4,18,10
7778,451,19,1,10
7779,995,14,14,7
7780,393,13,13,7
7781,764,2,7,10
7782,823,8,1,9
7783,47,1,17,6
7784,659,5,5,5
7785,79,13,1,4
7786,409,6,5,9
7787,249,10,8,10
7788,395,2,2,9
7789,705,1,15,10
7790,849,10,17,7
7791,700,6,15,4
7792,649,6,9,7
7793,342,19,11,2
7794,17,16,13,8
7795,372,19,13,3
7796,947,7,19,6
7797,592,11,11,6
7798,508,6,19,6
7799,983,9,9,6
7800,961,11,14,8
7801,549,13,14,1
7802,51,7,6,9
7803,444,1,18,2
7804,532,20,8,3
7805,976,5,8,1
7806,701,5,2,2
7807,772,6,16,10
7808,257,10,16,6
7809,39,14,20,9
7810,558,9,8,5
7811,972,3,11,1
7812,895,11,16,7
7813,26,3,3,5
7814,498,15,10,10
7815,661,10,6,7
7816,761,16,9,2
7817,93,14,18,7
7818,223,14,20,4
7819,971,7,9,8
7820,96,15,11,7
7821,325,8,1,6
7822,133,10,1,8
7823,175,6,14,3
7824,2,10,19,0
7825,989,15,11,5
7826,829,7,8,2
7827,586,7,20,2
7828,911,3,3,3
7829,902,8,14,6
7830,838,5,5,2
7831,343,9,12,3
7832,673,9,17,1
7833,59,14,15,2
7834,612,17,5,0
7835,900,13,13,9
7836,712,19,3,3
7837,706,18,4,9
7838,709,1,2,1
7839,266,17,19,8
7840,398,12,19,9
7841,901,5,10,2
7842,972,6,4,0
7843,832,11,18,0
7844,833,2,15,2
7845,397,10,2,2
7846,46,9,8,7
7847,308,15,11,4
7848,11,10,19,5
7849,113,1,9,4
7850,311,3,6,5
7851,410,8,4,3
7852,606,1,10,10
7853,297,6,14,5
7854,585,5,12,5
7855,42,5,2,2
7856,885,14,4,10
7857,540,14,8,4
7858,477,20,20,7
7859,169,10,18,0
7860,817,9,10,2
7861,480,20,15,5
7862,163,20,19,6
7863,113,8,14,6
7864,330,16,11,10
7865,31,1,13,8
7866,457,12,2,0
7867,841,5,17,6
7868,575,15,5,9
7869,302,14,4,0
7870,459,2,5,4
7871,146,8,9,0
7872,351,15,9,5
7873,677,1,7,10
7874,196,9,9,5
7875,774,8,11,2
7876,562,9,6,5
7877,52,3,18,0
7878,475,8,4,1
7879,637,3,4,2
7880,22,13,12,5
7881,829,17,15,1
7882,797,8,9,4
7883,978,8,4,3
7884,124,1,6,0
7885,110,15,18,6
7886,730,3,13,6
7887,562,7,6,10
7888,172,14,6,4
7889,156,8,11,5
7890,482,10,15,7
7891,415,9,16,10
7892,447,7,14,7
7893,246,19,2,0
7894,690,8,14,5
7895,985,16,6,6
7896,74,15,15,10
7897,124,19,13,7
7898,489,8,16,1
7899,136,6,20,6
7900,582,1,20,1
7901,487,16,13,2
7902,868,10,13,6
7903,994,18,19,5
7904,15,17,19,6
7905,872,9,4,5
7906,586,20,1,7
7907,674,3,8,7
7908,488,9,13,9
7909,916,6,11,1
7910,885,11,20,4
7911,8,19,19,1
7912,539,11,7,2
7913,307,15,5,9
7914,972,1,5,9
7915,893,14,14,2
7916,309,17,10,5
7917,285,16,8,3
7918,840,8,11,6
7919,630,8,6,7
7920,567,11,2,0
7921,559,13,4,7
7922,883,6,8,3
7923,129,12,10,5
7924,510,18,20,7
7925,882,6,10,1
7926,865,15,17,2
7927,7,1,18,10
7928,675,4,4,3
7929,19,17,2,7
7930,448,13,16,5
7931,556,15,18,7
7932,25,4,4,4
7933,246,18,6,3
7934,111,1,2,5
7935,996,9,5,6
7936,848,1,6,3
7937,318,17,9,3
7938,264,11,14,10
7939,893,8,11,5
7940,57,11,6,4
7941,145,20,11,10
7942,387,1,15,6
7943,134,19,15,6
7944,332,13,18,8
7945,634,6,18,8
7946,222,20,1,3
7947,820,6,10,1
7948,873,18,3,10
7949,969,4,19,8
7950,469,7,8,0
7951,350,4,8,10
7952,683,14,3,6
7953,941,9,8,7
7954,159,14,18,1
7955,799,20,6,9
7956,296,1,11,4
7957,394,14,8,5
7958,793,13,7,4
7959,147,8,1,6
7960,394,20,5,6
7961,599,7,11,5
7962,174,9,15,2
7963,717,18,17,8
7964,941,4,14,4
7965,848,3,10,7
7966,157,1,18,1
7967,811,6,15,8
7968,290,11,4,2
7969,628,9,4,3
7970,236,10,14,0
7971,971,4,17,9
7972,89,6,1,1
7973,869,11,17,10
7974,597,15,1,3
7975,460,19,16,1
7976,616,4,15,7
7977,57,5,2,3
7978,705,19,7,9
7979,896,15,6,5
7980,405,3,6,2
7981,382,20,8,5
7982,500,18,6,4
7983,847,20,4,2
7984,619,3,9,8
7985,319,14,1,9
7986,777,14,3,0
7987,5,17,17,3
7988,192,12,18,1
7989,875,3,3,9
7990,946,13,9,9
7991,940,18,15,9
7992,129,8,11,10
7993,633,13,14,10
7994,551,11,8,7
7995,516,3,16,5
7996,712,12,3,2
7997,670,7,8,1
7998,805,10,17,7
7999,637,5,18,4
8000,672,17,17,1
8001,52,11,8,10
8002,236,20,16,7
8003,271,16,1,0
8004,427,18,12,2
8005,461,9,13,6
8006,140,1,9,1
8007,317,20,3,6
8008,919,4,4,2
8009,176,6,6,5
8010,455,18,20,4
8011,158,15,13,2
8012,252,18,13,0
8013,588,8,10,7
8014,669,3,2,6
8015,42,18,15,9
8016,103,12,6,8
8017,904,17,4,10
8018,584,10,7,3
8019,406,7,2,2
8020,292,6,3,5
8021,674,17,16,2
8022,946,11,1,3
8023,715,6,3,1
8024,643,13,1,3
8025,592,16,13,4
8026,151,19,18,7
8027,92,9,9,5
8028,872,7,16,6
8029,912,15,4,1
8030,913,11,13,4
8031,152,4,13,7
8032,439,11,13,0
8033,432,14,20,4
8034,486,7,9,6
8035,782,10,13,1
8036,323,13,6,2
8037,738,13,13,8
8038,322,1,18,2
8039,586,5,11,5
8040,748,7,5,8
8041,119,18,5,3
8042,206,1,15,2
8043,143,12,11,5
8044,819,17,18,1
8045,499,19,8,4
8046,719,2,10,7
8047,300,20,17,5
8048,666,2,2,2
8049,541,9,7,3
8050,811,18,17,6
8051,256,17,19,3
8052,85,19,4,8
8053,663,13,10,4
8054,918,8,17,4
8055,21,17,17,9
8056,145,19,1,0
8057,475,2,17,4
8058,114,20,7,1
8059,986,18,7,1
8060,670,10,13,9
8061,609,1,7,2
8062,117,10,3,3
8063,200,18,10,2
8064,231,3,18,2
8065,329,18,5,2
8066,644,7,3,3
8067,203,7,9,2
8068,431,19,13,10
8069,318,8,17,2
8070,644,4,13,0
8071,333,6,18,1
8072,25,12,13,9
8073,300,8,2,1
8074,399,17,1,10
8075,336,16,14,10
8076,618,12,5,0
8077,599,15,13,1
8078,415,12,5,2
8079,368,13,8,0
8080,772,10,20,4
8081,612,7,1,3
8082,770,4,10,1
8083,445,19,7,4
8084,874,2,11,3
8085,557,8,8,3
8086,368,13,18,6
8087,134,1,12,7
8088,891,6,20,3
8089,101,19,14,6
8090,913,5,11,7
8091,973,2,9,10
8092,587,3,11,2
8093,634,9,16,7
8094,923,13,1,4
8095,169,1,1,10
8096,497,12,1,5
8097,291,7,17,5
8098,34,13,14,3
8099,329,9,4,4
8100,869,19,15,10
8101,543,19,1,10
8102,28,8,7,6
8103,237,16,18,0
8104,95,18,7,7
8105,949,4,16,2
8106,906,14,8,2
8107,137,13,7,5
8108,794,12,15,7
8109,556,18,2,5
8110,482,15,19,8
8111,149,11,2,2
8112,125,3,5,1
8113,756,14,7,4
8114,508,10,11,5
8115,44,8,1,1
8116,66,4,9,5
8117,976,10,6,3
8118,333,11,11,5
8119,848,1,8,1
8120,835,3,8,3
8121,383,18,7,10
8122,862,6,17,10
8123,3,4,4,5
8124,748,7,11,7
8125,868,3,18,6
8126,290,2,13,9
8127,344,12,12,4
8128,433,15,1,7
8129,407,14,16,10
8130,41,20,8,9
8131,14,2,20,7
8132,300,9,19,1
8133,447,16,4,0
8134,732,6,2,5
8135,301,13,5,7
8136,635,4,17,4
8137,341,4,11,0
8138,20,14,18,2
8139,835,10,18,10
8140,679,11,14,3
8141,540,1,10,9
8142,762,15,20,0
8143,902,16,11,2
8144,794,10,14,6
8145,281,12,12,2
8146,817,3,7,5
8147,194,15,11,3
8148,253,1,2,1
8149,847,17,6,8
8150,210,4,9,9
8151,127,11,3,9
8152,847,13,20,0
8153,262,17,5,1
8154,183,17,5,6
8155,466,18,6,5
8156,223,6,11,10
8157,586,2,18,5
8158,893,16,1,5
8159,963,13,7,6
8160,182,17,13,8
8161,314,1,3,4
8162,372,6,6,2
8163,649,9,15,2
8164,892,1,14,2
8165,17,16,4,2
8166,787,6,9,5
8167,318,12,6,6
8168,275,1,17,9
8169,807,12,17,6
8170,928,5,1,0
8171,6,5,18,2
8172,797,11,16,9
8173,328,13,14,8
8174,11,4,17,10
8175,595,1,5,7
8176,898,8,15,9
8177,16,11,8,5
8178,284,12,5,10
8179,843,11,6,5
8180,609,11,3,0
8181,324,12,15,2
8182,673,7,7,7
8183,475,3,3,8
8184,703,13,20,2
8185,735,12,9,8
8186,185,6,3,7
8187,710,4,18,1
8188,680,12,6,0
8189,450,18,8,2
8190,919,5,13,5
8191,124,12,2,8
8192,61,4,20,8
8193,601,19,11,1
8194,213,3,13,3
8195,900,16,12,3
8196,654,10,3,7
8197,445,13,15,6
8198,296,20,11,3
8199,923,1,12,1
8200,473,2,15,8
8201,25,6,2,7
8202,169,8,2,8
8203,352,14,17,8
8204,661,9,20,6
8205,910,6,14,8
8206,529,6,13,3
8207,177,6,17,8
8208,66,17,12,6
8209,146,5,19,6
8210,548,2,11,10
8211,48,13,1,2
8212,382,12,17,0
8213,852,14,20,6
8214,807,3,6,0
8215,620,1,14,10
8216,484,7,2,3
8217,947,20,7,5
8218,829,18,8,1
8219,914,11,1,7
8220,730,14,5,2
8221,205,3,18,1
8222,541,18,10,3
8223,288,13,5,1
8224,438,20,15,2
8225,11,19,11,10
8226,762,6,8,5
8227,915,4,2,9
8228,930,15,17,3
8229,25,13,15,3
8230,11,10,13,10
8231,589,12,3,0
8232,582,15,3,0
8233,258,15,2,3
8234,574,4,12,2
8235,609,3,15,0
8236,748,4,14,2
8237,163,7,6,2
8238,96,9,9,1
8239,751,1,5,5
8240,685,8,18,2
8241,346,12,18,3
8242,676,12,16,8
8243,800,7,19,6
8244,990,10,13,5
8245,174,3,11,1
8246,420,13,20,8
8247,166,3,19,10
8248,408,6,1,0
8249,919,14,8,8
8250,857,5,3,8
8251,900,10,15,1
8252,981,15,14,0
8253,408,19,13,4
8254,935,5,12,3
8255,211,13,18,1
8256,330,18,17,0
8257,187,7,16,1
8258,81,2,10,5
8259,330,9,9,10
8260,31,17,1,0
8261,923,3,12,1
8262,802,3,6,5
8263,788,10,10,4
8264,740,18,19,1
8265,911,15,9,6
8266,44,11,5,1
8267,591,6,19,8
8268,222,17,8,0
8269,653,4,2,1
8270,475,11,16,8
8271,531,16,2,0
8272,117,17,7,9
8273,952,17,16,3
8274,506,1,8,0
8275,711,2,10,9
8276,520,4,4,1
8277,919,2,12,0
8278,974,12,15,7
8279,397,7,4,1
8280,144,9,1,1
8281,380,12,4,5
8282,41,8,15,3
8283,14,3,17,9
8284,296,20,10,10
8285,598,12,12,10
8286,21,15,9,7
8287,564,5,15,9
8288,746,7,11,1
8289,149,13,15,7
8290,491,1,6,6
8291,4,4,9,2
8292,595,3,13,9
8293,682,15,16,2
8294,502,11,4,6
8295,435,3,9,2
8296,566,8,1,4
8297,574,18,18,6
8298,718,6,12,5
8299,324,19,14,10
8300,692,20,6,7
8301,316,13,3,3
8302,97,12,14,1
8303,651,14,6,3
8304,508,2,9,10
8305,925,2,5,5
8306,940,12,16,4
8307,394,8,18,8
8308,905,4,12,5
8309,428,19,16,2
8310,684,15,15,5
8311,380,14,12,7
8312,11,11,15,0
8313,639,11,4,3
8314,239,20,3,3
8315,618,3,19,4
8316,766,1,5,8
8317,439,4,1,4
8318,215,9,9,6
8319,76,14,10,6
8320,756,15,20,5
8321,306,5,6,9
8322,274,8,18,2
8323,179,16,10,7
8324,299,12,14,3
8325,705,17,14,6
8326,404,1,1,7
8327,126,15,9,3
8328,723,6,2,4
8329,981,13,14,1
8330,533,6,7,4
8331,391,18,1,1
8332,817,14,1,9
8333,706,14,13,0
8334,423,3,10,0
8335,48,16,5,0
8336,213,15,14,10
8337,252,12,10,9
8338,949,6,9,4
8339,805,12,7,10
8340,1,17,13,5
8341,180,14,12,0
8342,78,13,19,1
8343,878,3,20,7
8344,1000,9,18,7
8345,439,11,1,0
8346,235,8,5,6
8347,436,5,3,4
8348,804,20,6,1
8349,357,15,7,10
8350,805,17,20,9
8351,51,6,1,6
8352,526,10,18,5
8353,10,16,14,9
8354,624,9,8,1
8355,663,3,12,1
8356,856,6,1,9
8357,339,4,4,0
8358,824,4,17,5
8359,714,4,13,2
8360,353,8,15,9
8361,87,12,20,5
8362,17,9,13,1
8363,396,1,19,4
8364,71,7,2,7
8365,298,6,7,4
8366,152,18,20,5
8367,396,19,8,6
8368,505,12,13,3
8369,672,16,11,8
8370,691,20,3,7
8371,638,1,19,7
8372,862,19,12,8
8373,988,3,19,6
8374,149,13,1,5
8375,966,9,18,5
8376,47,17,1,3
8377,897,15,19,0
8378,365,19,7,8
8379,500,6,2,0
8380,518,2,1,2
8381,255,10,6,8
8382,646,6,9,7
8383,968,18,20,8
8384,543,13,9,8
8385,959,20,9,5
8386,214,15,17,3
8387,514,14,9,4
8388,402,9,9,2
8389,423,2,14,7
8390,466,11,16,7
8391,881,8,4,6
8392,33,6,3,3
8393,415,10,7,3
8394,981,14,15,1
8395,933,4,3,10
8396,982,18,15,10
8397,706,15,15,10
8398,620,3,19,4
8399,337,13,1,3
8400,352,19,3,0
8401,770,10,3,7
8402,503,18,16,6
8403,207,17,10,3
8404,677,3,1,2
8405,245,8,20,4
8406,326,18,2,1
8407,451,11,2,8
8408,864,5,3,10
8409,626,1,2,8
8410,562,12,5,6
8411,986,5,6,0
8412,117,7,20,4
8413,698,16,11,2
8414,778,3,20,1
8415,792,2,11,7
8416,597,2,3,10
8417,924,5,3,7
8418,467,14,10,5
8419,563,2,15,9
8420,559,3,12,0
8421,591,12,5,8
8422,624,6,15,5
8423,280,17,11,1
8424,301,9,20,0
8425,12,1,20,5
8426,783,4,2,6
8427,868,18,9,3
8428,84,13,12,0
8429,424,10,3,10
8430,700,6,18,9
8431,466,9,8,2
8432,649,16,13,0
8433,246,19,4,1
8434,68,10,10,8
8435,519,5,2,0
8436,548,14,19,6
8437,716,17,1,6
8438,115,16,9,7
8439,409,7,4,9
8440,597,18,1,10
8441,62,12,1,6
8442,172,3,3,0
8443,16,16,5,9
8444,976,12,8,9
8445,438,5,6,2
8446,742,9,2,1
8447,626,6,17,5
8448,983,18,13,3
8449,459,15,18,10
8450,30,14,20,10
8451,494,17,18,6
8452,229,2,2,6
8453,747,4,16,8
8454,789,11,20,6
8455,913,5,9,2
8456,845,7,5,3
8457,283,6,13,8
8458,113,4,15,8
8459,567,3,7,5
8460,996,3,1,5
8461,907,5,2,10
8462,589,1,17,0
8463,829,7,11,10
8464,924,5,10,1
8465,766,12,8,6
8466,104,11,5,10
8467,906,11,10,0
8468,599,4,4,3
8469,617,10,15,9
8470,144,13,15,10
8471,727,17,8,2
8472,819,3,9,2
8473,849,2,13,0
8474,226,17,10,0
8475,817,16,9,3
8476,75,12,10,9
8477,400,7,11,8
8478,566,2,2,5
8479,103,10,20,2
8480,530,18,13,1
8481,968,12,14,8
8482,748,2,17,7
8483,648,16,13,2
8484,935,18,9,5
8485,249,1,7,7
8486,505,16,2,10
8487,313,14,13,3
8488,107,10,6,10
8489,630,17,19,10
8490,858,2,13,10
8491,348,14,6,9
8492,232,6,5,5
8493,139,16,1,10
8494,917,13,10,6
8495,138,18,16,6
8496,501,16,18,8
8497,574,9,20,1
8498,474,11,4,2
8499,797,1,7,7
8500,288,16,2,8
8501,501,17,8,2
8502,567,18,6,2
8503,673,18,1,3
8504,473,18,18,8
8505,302,14,8,3
8506,442,16,13,3
8507,132,8,5,5
8508,120,5,5,3
8509,761,18,12,6
8510,616,14,19,4
8511,780,7,19,0
8512,734,18,5,9
8513,558,1,9,1
8514,500,4,20,0
8515,200,9,11,4
8516,405,8,9,1
8517,69,20,15,6
8518,364,11,6,0
8519,943,20,14,2
8520,749,3,17,6
8521,962,2,20,4
8522,206,7,17,6
8523,58,1,7,2
8524,673,9,1,0
8525,483,4,11,3
8526,66,14,7,9
8527,713,10,5,10
8528,290,9,11,2
8529,47,8,11,9
8530,447,19,18,0
8531,366,15,4,5
8532,173,2,3,2
8533,700,10,14,1
8534,869,18,12,9
8535,300,17,10,5
8536,823,6,17,4
8537,411,2,15,5
8538,503,19,15,7
8539,846,5,5,4
8540,347,7,16,8
8541,660,10,7,1
8542,855,4,17,5
8543,129,14,14,0
8544,230,15,15,4
8545,950,18,2,6
8546,684,13,16,3
8547,408,19,11,9
8548,965,15,10,9
8549,510,17,19,0
8550,437,17,1,4
8551,654,19,7,6
8552,962,8,2,9
8553,481,18,8,2
8554,78,7,10,2
8555,165,9,8,1
8556,215,2,8,6
8557,818,3,11,9
8558,99,4,18,0
8559,741,8,18,5
8560,480,11,14,4
8561,28,11,1,10
8562,676,11,14,10
8563,718,4,9,6
8564,760,17,2,0
8565,604,1,13,10
8566,381,16,11,6
8567,341,8,3,3
8568,555,14,20,2
8569,829,10,14,9
8570,689,13,14,8
8571,932,4,18,3
8572,373,2,19,8
8573,702,4,8,7
8574,973,1,7,1
8575,577,18,19,4
8576,379,7,17,10
8577,165,16,19,5
8578,934,1,2,10
8579,182,16,19,1
8580,634,14,4,7
8581,860,14,19,5
8582,612,20,1,1
8583,584,10,15,3
8584,915,14,10,9
8585,231,5,3,9
8586,635,20,12,9
8587,303,20,3,3
8588,39,10,3,10
8589,234,14,4,10
8590,23,16,13,8
8591,328,13,19,8
8592,847,15,17,0
8593,656,4,14,4
8594,865,5,14,6
8595,786,13,19,9
8596,480,12,10,9
8597,890,5,4,3
8598,625,5,9,0
8599,973,18,2,9
8600,957,19,8,5
8601,165,9,17,9
8602,486,2,16,4
8603,277,1,19,9
8604,536,1,2,2
8605,165,17,10,2
8606,411,16,15,8
8607,713,20,3,7
8608,58,10,4,0
8609,617,18,20,10
8610,95,15,2,1
8611,692,7,3,5
8612,203,2,18,2
8613,264,13,16,6
8614,569,16,5,6
8615,565,11,16,7
8616,542,1,12,4
8617,263,20,2,8
8618,175,7,16,1
8619,508,17,2,1
8620,315,17,9,6
8621,739,15,7,0
8622,276,3,3,9
8623,405,2,18,10
8624,874,16,9,4
8625,723,5,4,6
8626,712,2,16,1
8627,105,20,10,6
8628,788,17,16,1
8629,437,3,4,2
8630,395,12,11,3
8631,954,16,17,5
8632,124,20,14,5
8633,9,19,15,10
8634,818,19,19,5
8635,827,15,2,2
8636,666,8,13,0
8637,197,12,8,3
8638,347,18,17,9
8639,417,3,4,1
8640,463,5,1,10
8641,808,1,19,4
8642,22,3,4,0
8643,955,6,17,2
8644,178,16,2,9
8645,901,1,6,7
8646,79,13,2,4
8647,501,18,15,5
8648,17,9,1,2
8649,654,2,10,5
8650,74,18,10,0
8651,69,11,10,9
8652,2,18,5,8
8653,71,18,2,2
8654,899,19,9,8
8655,687,10,11,3
8656,975,17,16,4
8657,40,4,4,1
8658,51,5,16,2
8659,534,15,12,5
8660,9,3,12,1
8661,257,9,17,3
8662,721,2,3,7
8663,781,10,4,7
8664,886,11,19,2
8665,93,1,16,9
8666,239,5,18,5
8667,256,15,12,3
8668,942,15,10,1
8669,482,8,11,7
8670,594,16,4,7
8671,28,7,14,5
8672,306,2,14,7
8673,419,19,1,6
8674,451,11,6,6
8675,235,9,9,1
8676,100,18,5,9
8677,223,1,4,6
8678,930,5,18,0
8679,94,6,1,10
8680,716,14,10,10
8681,432,19,8,7
8682,535,17,18,7
8683,189,7,11,8
8684,838,7,2,4
8685,391,13,9,5
8686,505,10,6,2
8687,433,3,12,8
8688,158,13,4,5
8689,359,20,20,9
8690,820,17,20,3
8691,205,9,8,10
8692,824,13,5,9
8693,285,12,6,3
8694,515,1,6,0
8695,219,19,14,5
8696,799,1,13,9
8697,265,18,6,9
8698,989,3,3,10
8699,218,10,18,9
8700,69,6,4,6
8701,578,13,15,7
8702,998,14,3,1
8703,408,20,7,4
8704,751,12,20,0
8705,721,6,10,7
8706,156,8,11,1
8707,593,14,4,10
8708,376,17,20,1
8709,461,2,4,6
8710,711,20,2,7
8711,303,20,20,6
8712,416,2,6,4
8713,171,19,12,8
8714,625,19,5,7
8715,973,4,7,0
8716,855,12,20,3
8717,661,9,17,5
8718,780,1,11,9
8719,622,17,11,2
8720,873,5,13,0
8721,121,6,5,3
8722,666,7,10,1
8723,46,5,5,2
8724,10,13,6,6
8725,809,13,7,0
8726,284,19,19,0
8727,79,16,14,4
8728,170,4,18,6
8729,692,12,3,9
8730,189,13,11,5
8731,715,5,19,5
8732,941,20,4,2
8733,608,15,9,7
8734,521,18,9,10
8735,443,17,18,10
8736,202,18,10,5
8737,940,17,13,0
8738,783,2,11,2
8739,223,16,18,7
8740,691,10,6,5
8741,470,10,20,10
8742,589,11,18,6
8743,59,9,16,10
8744,697,16,20,8
8745,496,1,14,2
8746,233,18,16,5
8747,469,1,1,6
8748,903,15,15,9
8749,470,18,1,6
8750,563,2,19,8
8751,257,4,10,6
8752,306,16,17,7
8753,349,15,14,5
8754,864,11,2,2
8755,154,5,19,3
8756,662,16,19,7
8757,941,7,15,5
8758,427,11,16,0
8759,72,14,19,1
8760,700,9,15,2
8761,634,5,11,6
8762,92,3,12,4
8763,77,10,9,4
8764,865,14,12,1
8765,153,11,2,2
8766,842,3,7,0
8767,155,17,4,1
8768,124,15,5,4
8769,583,2,6,3
8770,507,12,2,4
8771,539,9,4,6
8772,529,16,2,8
8773,39,7,14,9
8774,766,12,3,3
8775,398,7,3,9
8776,739,15,13,4
8777,438,9,20,4
8778,303,10,20,0
8779,60,9,4,7
8780,346,7,17,1
8781,691,5,4,10
8782,452,14,1,4
8783,87,4,15,1
8784,559,16,4,10
8785,586,12,15,5
8786,631,9,10,8
8787,271,4,11,8
8788,703,10,11,1
8789,759,7,8,1
8790,369,12,1,10
8791,37,4,11,7
8792,365,11,10,8
8793,324,3,2,9
8794,310,17,13,8
8795,182,15,12,9
8796,197,19,7,3
8797,264,20,16,5
8798,895,18,15,1
8799,706,20,3,8
8800,201,14,20,8
8801,965,13,20,1
8802,771,7,10,4
8803,810,8,17,2
8804,542,2,17,1
8805,921,9,11,3
8806,938,18,12,6
8807,763,1,10,9
8808,127,4,15,3
8809,175,10,16,9
8810,375,17,5,7
8811,724,14,4,5
8812,978,14,6,7
8813,87,20,3,8
8814,509,20,7,9
8815,622,17,19,0
8816,64,6,2,0
8817,367,20,6,9
8818,340,12,12,4
8819,507,20,9,3
8820,746,1,2,4
8821,700,7,8,8
8822,129,6,11,9
8823,578,1,12,10
8824,672,5,15,2
8825,323,14,6,8
8826,537,19,11,4
8827,688,7,8,10
8828,615,2,14,10
8829,248,5,3,1
8830,764,19,1,4
8831,286,3,5,10
8832,793,8,12,5
8833,500,19,8,5
8834,562,10,14,5
8835,150,17,2,7
8836,846,5,13,6
8837,11,5,11,8
8838,232,4,13,0
8839,196,6,17,2
8840,188,5,20,8
8841,794,5,3,1
8842,830,9,4,8
8843,601,20,9,2
8844,320,12,13,3
8845,415,10,1,6
8846,545,18,1,10
8847,522,20,10,9
8848,749,11,16,7
8849,934,1,8,2
8850,228,7,7,4
8851,620,16,4,9
8852,247,9,5,3
8853,457,17,17,4
8854,547,14,15,2
8855,442,8,14,3
8856,862,4,5,7
8857,31,16,1,10
8858,537,20,15,9
8859,490,20,9,5
8860,357,2,3,9
8861,575,17,4,8
8862,272,2,18,1
8863,17,8,9,10
8864,175,13,11,5
8865,261,15,20,7
8866,419,7,4,8
8867,182,17,16,5
8868,455,11,6,1
8869,888,7,19,10
8870,189,16,1,8
8871,60,10,9,5
8872,727,13,4,1
8873,571,1,10,8
8874,908,6,3,9
8875,820,9,3,9
8876,280,6,12,2
8877,532,3,4,1
8878,536,3,16,3
8879,811,13,2,10
8880,765,12,12,0
8881,448,2,1,1
8882,194,12,19,0
8883,102,1,9,1
8884,222,3,8,3
8885,600,1,11,10
8886,808,20,3,7
8887,772,14,6,5
8888,780,9,8,6
8889,153,1,14,5
8890,579,1,2,5
8891,236,15,4,2
8892,110,14,14,2
8893,503,2,18,1
8894,439,19,5,6
8895,350,2,12,3
8896,161,14,10,4
8897,876,1,9,10
8898,138,10,14,2
8899,414,1,11,1
8900,352,12,5,2
8901,861,15,3,3
8902,793,3,4,6
8903,23,9,7,6
8904,754,18,11,2
8905,814,20,13,3
8906,971,5,17,2
8907,440,3,19,5
8908,712,5,13,1
8909,997,15,15,10
8910,695,18,14,9
8911,397,18,18,8
8912,607,3,9,10
8913,962,13,13,4
8914,589,1,12,10
8915,552,2,13,3
8916,923,5,1,3
8917,148,7,15,1
8918,791,6,5,9
8919,48,17,5,2
8920,436,14,11,9
8921,585,5,13,8
8922,848,12,10,10
8923,366,11,11,8
8924,241,11,10,3
8925,722,13,5,8
8926,37,8,4,6
8927,285,10,20,6
8928,658,14,20,6
8929,761,17,7,2
8930,453,19,11,10
8931,11,6,6,5
8932,89,19,4,4
8933,490,20,4,1
8934,133,15,4,4
8935,377,4,13,7
8936,74,7,19,4
8937,287,9,17,9
8938,320,16,12,7
8939,858,8,6,9
8940,643,8,8,4
8941,665,20,8,4
8942,660,17,4,4
8943,91,3,17,5
8944,611,19,20,3
8945,703,9,5,5
8946,733,2,17,10
8947,219,6,1,2
8948,959,1,19,3
8949,360,15,1,2
8950,442,17,18,3
8951,394,1,11,1
8952,779,5,19,5
8953,103,18,11,0
8954,381,5,18,9
8955,74,4,12,5
8956,212,19,14,8
8957,245,20,1,5
8958,202,19,18,5
8959,188,9,2,6
8960,991,17,17,0
8961,450,12,17,5
8962,842,9,20,9
8963,83,20,12,9
8964,366,13,16,1
8965,406,19,5,6
8966,371,12,20,1
8967,955,17,7,2
8968,608,6,7,4
8969,278,13,3,1
8970,131,2,18,2
8971,695,4,7,9
8972,181,11,3,9
8973,873,13,11,7
8974,450,2,7,1
8975,55,8,9,4
8976,223,12,6,6
8977,816,12,9,7
